job_title,location,company,salary,rating,summary,city
Sales Engineer,"Tempe, AZ 85282",TeamLogic IT,80000.0,3.4,CompTIA Net+ and/or CompTIA Security+. Have a strong understanding of technology and business productivity systems. Quoting products and services for clients.,Phoenix
Finance Specialist,"Phoenix, AZ 85040 (South Mountain area)",Cubex LLC,47500.0,2.6,Experience using Salesforce and/or NetSuite preferred but not required. Cubex® *develops market-leading technologies including QMed automated dispensing systems…,Phoenix
Financial Planning Analyst,"Phoenix, AZ 85007 (Central City area)",Arizona Department of Transportation,65000.0,3.7,Minimum of three years experience in finance or accounting performing financial research utilizing accounting systems. Analytical and problem-solving skills.,Phoenix
Primary Care RN - Telemedicine (Remote - AZ),"Phoenix, AZ",Lemonaid Health (lemonaid.com),75000.0,,May not work concurrently for other telemedicine or health care companies. Our goal is to respond to patients within 2 business hours!,Phoenix
Mailing and Data Processing Manager,"Phoenix, AZ 85040 (South Mountain area)",Prisma Graphic Corporation,75000.0,3.0,Experience in using industry intelligence and has specific industry knowledge. The employee must lift and/or move up to 40 pounds. Must be a U.S. citizen.,Phoenix
Research Development Manager (College of Medicine-Phoenix),"Phoenix, AZ 85004 (Central City area)",University of Arizona,71120.5,4.3,Coordinates with research administrators in the timely and successful submission of funding proposals. Bachelor's Degree in Health Sciences or related field.,Phoenix
Financial Analyst,"Phoenix, AZ",4Front Ventures,80000.0,2.9,Monthly business performance reviews support. Ability to collaborate among multiple business units. Ability to thrive in situations without much direction or…,Phoenix
Head of Marketing - Scale up,"Phoenix, AZ 85004 (Central City area)",BlueOptima,82000.0,4.0,Broader experience in Product Management and/or Sales. Experience of working in an SME or Start-up environment.,Phoenix
Lead Machine Learning Engineer,"Scottsdale, AZ","U.S. Xpress Enterprises, Inc.",150000.0,3.0,"Experience with big data frameworks, such as Kafka, Spark, or Hadoop. Physical Requirements: * While performing the duties of this job the employee must have…",Phoenix
ASIIS Application Analyst,"Phoenix, AZ 85007 (Central City area)",State of Arizona,47500.0,3.5,"Bachelor's degree in business administration and 1 year experience in business administration and related experience in the analysis, presentation and…",Phoenix
Incident Manager,"Phoenix, AZ 85027 (Deer Valley area)",Safeway Inc./Albertson's Inc,110000.0,3.3,\* Understanding of IT impact to the business and raises alternatives workarounds. \* Requires 3+ years work experience as an incident analyst/manager in a…,Phoenix
Business Development Manager,"Phoenix, AZ","Insight Enterprises, Inc.",87500.0,3.6,Implement and execute internally created call campaigns by leveraging business intelligence and database queries to identify areas of opportunity.,Phoenix
Mechanical Engineer,"Mesa, AZ 85210",Autoline Industries,71000.0,4.2,"Sanitizing, disinfecting, or cleaning procedures in place. Apply new design, process, materials or testing methods. Oversee testing and validation of new parts.",Phoenix
Associate Project Manager - Dam Safety,"Phoenix, AZ","Maricopa County, AZ",74516.0,3.5,"Direct work experience in dam safety or dam technology. Meets with various levels of staff, including leadership, engineers, operations and maintenance,…",Phoenix
Senior Financial Rate Analyst,"Phoenix, AZ 85007 (Central City area)",State of Arizona,52300.0,3.5,Analyze financial data accurately to develop meaningful conclusions. Bachelor's degree in Business/Finance or a related field with 4 years of work experience in…,Phoenix
HL7 Analyst,"Phoenix, AZ 85007 (Central City area)",State of Arizona,65000.0,3.5,"Ability to run basic SQL database queries. As an HL7 analyst, the individual in this role will work with other program staff and external partners to set up and…",Phoenix
Dean (Student Affairs) (multiple positions at MCC),"Maricopa County, AZ",Maricopa Community Colleges,110234.5,3.8,Indicate whether former or current employment is Full-Time or; May require numerous evenings or weekends. A. Four (4) or more years of progressive leadership…,Phoenix
PRODUCT ENGINEER - EMBEDDED SYSTEMS,"Tempe, AZ 85283",Minit Charger,73000.0,,Personal protective equipment provided or required. Manage hardware/firmware development spanned across the globe. Product development: 3 years (Preferred).,Phoenix
DevOps Engineer,"Phoenix, AZ 85014 (Camelback East area)",Cyberitas Technologies LLC,129371.0,,Personal protective equipment provided or required. Development experience in either Python or PHP. Node.js management and/or development experience.,Phoenix
Sr Financial Analyst,,"CSAA Insurance Group, a AAA Insurer",78750.0,3.4,"Please note, hourly or salary compensation, or the range of hourly or salary compensation available for a position may vary by location.",Phoenix
"Student Support Specialist IV - Learning Specialist, Student Affairs & Pathways (Phoenix)","Phoenix, AZ (Central City area)",University of Arizona,56196.0,4.3,Prior professional experience as an academic/learning support or learning specialist at an undergraduate or graduate school is highly desirable.,Phoenix
Senior Data Engineer,"Scottsdale, AZ","U.S. Xpress Enterprises, Inc.",120943.0,3.0,"Partner with leadership, engineers, program managers and data scientists to understand data needs. Design, build and launch efficient & reliable data pipelines…",Phoenix
"Supervisor, Water Facilities","Glendale, AZ 85301","City of Glendale, AZ",78885.0,3.8,"Two years of college course work in engineering, chemistry, water treatment or a related field, and four years of experience in the support or operation of…",Phoenix
GIS Analyst,"Goodyear, AZ","City of Goodyear, AZ",79560.0,3.8,Completes the maintenance of GIS data layers and ensures data quality assurance and quality control standards are followed.,Phoenix
Financial Reporting Analyst,"Mesa, AZ","City of Mesa, AZ",77900.0,3.9,"A minimum of three (3) years of full-time professional employment in accounting, auditing, budgeting, or closely related financial activity which includes some …",Phoenix
GEOTECHNICAL TEAM LEAD,"Phoenix, AZ 85007 (Central City area)",State of Arizona,86000.0,3.5,"Professional engineering license in the State of Arizona or eligible for reciprocity. Bachelor of Science degree in civil, geotechnical, geological or mining…",Phoenix
Capital Improvement Projects Administrator,"Mesa, AZ","City of Mesa, AZ",104406.5,3.9,"Graduation from an accredited college or university with a Master's Degree in Engineering, Construction Management, or closely related field.",Phoenix
BCBA - Board Certified Behavior Analyst,,Scottsdale Pediatric Behavioral Services,95000.0,,"Personal protective equipment provided or required. Sanitizing, disinfecting, or cleaning procedures in place. A bright and sunlit working environment with.",Phoenix
Cybersecurity Analyst I,"Phoenix, AZ 85004 (Central City area)",Trapp Technology Inc,57500.0,3.3,"Bachelor's or Master's degree in business, computer science, information technology, or a related field from an accredited University.",Phoenix
LAMP Developer,"Phoenix, AZ 85040 (South Mountain area)",AIM IT Services,75000.0,,"Financial database applications and bridging. Previous experience in programming, software development, or other related fields. Debug, test, and fix errors.",Phoenix
"Tableau Solution Engineer, Healthcare (Payer/Provider)","Phoenix, AZ",Salesforce,110600.0,4.3,Experience with Epic or and/or Cerner is a strong plus. Salesforce.com and Salesforce.org will not pay any third-party agency or company that does not have a…,Phoenix
Energy/Water Conservation Coordinator,,"City of Mesa, AZ",79262.0,3.9,"This class may act as project manager or lead over other technical professionals and/or lead a team of professionals, contractors or technicians providing…",Phoenix
"Academic Programs Officer I, Assessment & Evaluation (College of Medicine-Phoenix)","Phoenix, AZ 85032 (Paradise Valley area)",University of Arizona,42637.0,4.3,Reviews program documents independently or in conjunction with supervisor to determine acceptance or make decisions pertaining to program.,Phoenix
SPECIAL AGENT,"Phoenix, AZ 85004 (Encanto area)",State of Arizona,68000.0,3.5,"Operate computer equipment to compile data, type investigative reports, and statistical data reports. Operate undercover vehicle to various locations to conduct…",Phoenix
Food Systems Specialist,"Tempe, AZ",Arizona State University,44000.0,4.2,Collects and analyzes research data and other literature and drafts research materials as part of the research team for the Swette Center’s food policy related…,Phoenix
Environmental Engineer Specialist 3 - Waste Programs,"Phoenix, AZ 85007 (Central City area)",AZ Dept of Environmental Quality,72500.0,,Bachelor’s degree in environmental/chemical engineering or other engineering discipline. We are looking for engineers to help drive our agency towards…,Phoenix
Business Development Manager,"Phoenix, AZ",626 Holdings LLC,62500.0,5.0,"Document and share lead/customers intelligence with sales managers and sales team. Generates and promote new leads, close contractual and contractual business…",Phoenix
Software Testing Engineer and Support Team Leader Job Details,"Mesa, AZ 85212","Manageware, LLC",42500.0,,"High school or equivalent (Preferred). Sanitizing, disinfecting, or cleaning procedures in place. Risk assessment to the business across all projects,…",Phoenix
